"name","parent","type","size"
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\LICENSE.rst","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",1475
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\METADATA","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",4416
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\RECORD","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",7010
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\REQUESTED","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",0
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\top_level.txt","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",9
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info\WHEEL","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\Werkzeug-2.2.3.dist-info","file",92
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages","dir",17677
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\override.py","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack","file",44
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__init__.py","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack","file",6128
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__pycache__","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack","dir",11505
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__pycache__\override.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__pycache__","file",331
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Lib\site-packages\_distutils_hack\__pycache__","file",11174
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\pyvenv.cfg","D:\Documents\GB\python_spec\seminar1\new_project\.venv","file",255
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","D:\Documents\GB\python_spec\seminar1\new_project\.venv","dir",1094387
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\activate","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",2096
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\activate.bat","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",1025
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\Activate.ps1","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",24167
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\deactivate.bat","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",393
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\flask.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",108419
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\normalizer.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",108455
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\pip.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",108432
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\pip3.11.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",108432
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\pip3.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",108432
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\python.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",268160
"D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts\pythonw.exe","D:\Documents\GB\python_spec\seminar1\new_project\.venv\Scripts","file",256376
"D:\Documents\GB\python_spec\seminar1\project_new","D:\Documents\GB\python_spec\seminar1","dir",27981986
"D:\Documents\GB\python_spec\seminar1\project_new\requirements.txt","D:\Documents\GB\python_spec\seminar1\project_new","file",236
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new","D:\Documents\GB\python_spec\seminar1\project_new","dir",27981750
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Include","D:\Documents\GB\python_spec\seminar1\project_new\venv_new","dir",0
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib","D:\Documents\GB\python_spec\seminar1\project_new\venv_new","dir",26995530
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib","dir",26995530
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages","dir",806782
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\core.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",112782
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\decorators.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",16350
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\exceptions.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",9167
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\formatting.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",9706
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\globals.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",1961
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\parser.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",19044
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\py.typed","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",0
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\shell_completion.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",18018
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\termui.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",28355
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\testing.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",16063
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\types.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",35805
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\utils.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",18682
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\_compat.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",18810
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\_termui_impl.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",23451
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\_textwrap.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",1353
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\_winconsole.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",7860
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__init__.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","file",3138
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click","dir",466237
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\core.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",140790
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\decorators.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",23516
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\exceptions.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",16076
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\formatting.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",15701
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\globals.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",3383
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\parser.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",23133
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\shell_completion.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",23582
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\termui.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",34687
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\testing.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",25751
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\types.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",52840
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\utils.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",26024
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\_compat.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",28458
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\_termui_impl.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",32599
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\_textwrap.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",2656
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\_winconsole.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",13346
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click\__pycache__","file",3695
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages","dir",7320
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\INSTALLER","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",4
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\LICENSE.rst","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",1475
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\METADATA","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",3247
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\RECORD","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",2496
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\top_level.txt","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",6
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info\WHEEL","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\click-8.1.3.dist-info","file",92
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages","dir",158538
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\ansi.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama","file",2522
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\ansitowin32.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama","file",11128
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\initialise.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama","file",3325
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama","dir",85575
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\ansitowin32_test.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",10678
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\ansi_test.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",2839
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\initialise_test.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",6741
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\isatty_test.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",1866
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\utils.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",1079
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\winterm_test.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",3709
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__init__.py","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","file",75
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests","dir",58588
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__\ansitowin32_test.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__","file",21523
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__\ansi_test.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__","file",5856
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__\initialise_test.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__","file",14150
"D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__\isatty_test.cpython-311.pyc","D:\Documents\GB\python_spec\seminar1\project_new\venv_new\Lib\site-packages\colorama\tests\__pycache__","file",6715
